geoid_o,geoid_d,visitor_flows,pop_flows,lat_o,lng_o,lat_d,lng_d,county_o,county_d,pop_o,pop_d,eigen_centrality_o,eigen_centrality_d
6057,6047,6.488372093023256,142.84883720930233,39.30136957890384,-120.7687521163596,37.19187047087785,-120.71768800001988,Nevada County,Merced County,102249.0,281814.0,5.447965304868854e-05,0.00016950852721228418
6057,6049,2.244186046511628,48.383720930232556,39.30136957890384,-120.7687521163596,41.58983357414569,-120.72502895942912,Nevada County,Modoc County,102249.0,8663.0,5.447965304868854e-05,1.6330626088893115e-06
6057,6051,3.3488372093023253,73.32558139534883,39.30136957890384,-120.7687521163596,37.93899035009903,-118.88670926751536,Nevada County,Mono County,102249.0,13226.0,5.447965304868854e-05,0.0003288568428499343
6057,6053,11.430232558139535,255.2906976744186,39.30136957890384,-120.7687521163596,36.23977439726873,-121.3089015574753,Nevada County,Monterey County,102249.0,438390.0,5.447965304868854e-05,0.0002942209875445851
6057,6055,11.732558139534884,261.1395348837209,39.30136957890384,-120.7687521163596,38.5064736594468,-122.33053320427236,Nevada County,Napa County,102249.0,137485.0,5.447965304868854e-05,7.90124144491914e-05
6057,6057,8693.476744186046,193700.38372093023,39.30136957890384,-120.7687521163596,39.30136957890384,-120.7687521163596,Nevada County,Nevada County,102249.0,102249.0,5.447965304868854e-05,5.447965304868854e-05
6057,6059,12.872093023255815,285.95348837209303,39.30136957890384,-120.7687521163596,33.676913155110306,-117.77614624417816,Nevada County,Orange County,102249.0,3185516.0,5.447965304868854e-05,0.028671574541853425
6057,6061,1318.3720930232557,29401.86046511628,39.30136957890384,-120.7687521163596,39.06342719938117,-120.71765160991616,Nevada County,Placer County,102249.0,405889.0,5.447965304868854e-05,0.00020931357843161243
6057,6063,11.825581395348838,259.3837209302325,39.30136957890384,-120.7687521163596,40.004682481022,-120.83859760079802,Nevada County,Plumas County,102249.0,19749.0,5.447965304868854e-05,8.287182382069862e-06
6057,6065,11.0,247.7674418604651,39.30136957890384,-120.7687521163596,33.74368033412086,-115.99384915368177,Nevada County,Riverside County,102249.0,2422847.0,5.447965304868854e-05,0.008060996127202047
6057,6067,238.24418604651163,5314.906976744186,39.30136957890384,-120.7687521163596,38.44931480740672,-121.34424340677604,Nevada County,Sacramento County,102249.0,1586465.0,5.447965304868854e-05,0.0005005045260441438
6057,6069,0.38372093023255816,8.581395348837209,39.30136957890384,-120.7687521163596,36.60570590223144,-121.07499554108288,Nevada County,San Benito County,102249.0,64521.0,5.447965304868854e-05,1.2252686275798084e-05
6057,6071,6.058139534883721,136.12790697674419,39.30136957890384,-120.7687521163596,34.84143828214598,-116.17846073060556,Nevada County,San Bernardino County,102249.0,2183239.0,5.447965304868854e-05,0.019518062241628407
6057,6073,24.290697674418606,537.0,39.30136957890384,-120.7687521163596,33.028203198952994,-116.77020744456196,Nevada County,San Diego County,102249.0,3296045.0,5.447965304868854e-05,0.004699142571829265
6057,6077,16.662790697674417,369.19767441860466,39.30136957890384,-120.7687521163596,37.93474445570171,-121.2714080737995,Nevada County,San Joaquin County,102249.0,780558.0,5.447965304868854e-05,0.0002240046102243762
6057,6079,17.13953488372093,379.6744186046512,39.30136957890384,-120.7687521163596,35.38741848606952,-120.45219695427826,Nevada County,San Luis Obispo County,102249.0,281879.0,5.447965304868854e-05,0.0009141320236678657
6057,6081,29.023255813953487,643.0581395348837,39.30136957890384,-120.7687521163596,37.43620973176126,-122.3556631985105,Nevada County,San Mateo County,102249.0,762511.0,5.447965304868854e-05,0.00028038787971551945
6057,6083,10.395348837209303,231.1860465116279,39.30136957890384,-120.7687521163596,34.53834408621415,-120.03078618310376,Nevada County,Santa Barbara County,102249.0,448244.0,5.447965304868854e-05,0.0017634733589757831
6057,6085,31.383720930232556,702.2325581395348,39.30136957890384,-120.7687521163596,37.2324840315687,-121.69627886046632,Nevada County,Santa Clara County,102249.0,1931026.0,5.447965304868854e-05,0.0005943106778404406
6057,6087,22.74418604651163,506.7674418604651,39.30136957890384,-120.7687521163596,37.02160590618132,-122.00978740939895,Nevada County,Santa Cruz County,102249.0,270462.0,5.447965304868854e-05,0.00013454958220441055
6057,6089,13.976744186046512,312.3488372093023,39.30136957890384,-120.7687521163596,40.76376659708024,-122.04052152474787,Nevada County,Shasta County,102249.0,181984.0,5.447965304868854e-05,9.042689965358602e-05
6057,6091,13.895348837209301,307.8953488372093,39.30136957890384,-120.7687521163596,39.58040010161696,-120.5159963784201,Nevada County,Sierra County,102249.0,3228.0,5.447965304868854e-05,9.184969694960228e-07
